scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,91,transactions_per_tick,349.3333333333333,328.90000000000003,355.0,365.79999999999995,3
regenbond_lp_injection,0.06,260,104,bond_annualized_fee_yield,0.18500088250498423,0.1410210259791489,0.18123991576149226,0.2316134157512639,3
regenbond_lp_injection,0.06,260,104,bond_coupon_coverage_ratio,3.083348041749737,2.350350432985815,3.0206652626915376,3.8602235958543987,3
regenbond_lp_injection,0.06,260,104,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,104,bond_cumulative_fee_return_usd,148000.70600398738,112816.82078331913,144991.9326091938,185290.7326010111,3
regenbond_lp_injection,0.06,260,104,debt_outstanding_usd,161419.1406889043,153430.0190557446,155632.12790009895,173459.17127422767,3
regenbond_lp_injection,0.06,260,104,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,104,expected_verified_report_exposure,1238.4803923019715,1206.8597791251932,1229.2788519639792,1276.5420837153445,3
regenbond_lp_injection,0.06,260,104,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,104,fee_pool_cumulative_usd,34401.68878800812,29683.942448718284,32620.460112006276,40366.29520049924,3
regenbond_lp_injection,0.06,260,104,household_cash_stress_ratio,0.25333333333333335,0.24080000000000001,0.248,0.2696,3
regenbond_lp_injection,0.06,260,104,loan_issuance_volume_usd,77.24748891333364,34.87588262229356,71.69032027645413,123.50911325018937,3
regenbond_lp_injection,0.06,260,104,potential_avg_degree,46.885333333333335,46.42400000000001,46.784,47.4176,3
regenbond_lp_injection,0.06,260,104,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,104,realized_avg_degree,11.984,11.766399999999999,11.968,12.2128,3
regenbond_lp_injection,0.06,260,104,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,104,repayment_volume_usd,5888.69099584282,1629.2713759704063,7921.989576911733,8724.801608966996,3
regenbond_lp_injection,0.06,260,104,route_success_rate_tick,0.947384666413989,0.9217791308792321,0.9401993355481728,0.9780199335548172,3
regenbond_lp_injection,0.06,260,104,swap_volume_usd_tick,115708.42810791217,86187.31268756493,108709.25696162158,150128.9633306628,3
regenbond_lp_injection,0.06,260,104,transactions_per_tick,335.0,286.0,349.0,374.2,3
regenbond_lp_injection,0.06,260,117,bond_annualized_fee_yield,0.18460189520633566,0.14098822229463898,0.18160265952247284,0.23031503309673634,3
regenbond_lp_injection,0.06,260,117,bond_coupon_coverage_ratio,3.0766982534389276,2.349803704910649,3.026710992041214,3.838583884945606,3
regenbond_lp_injection,0.06,260,117,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,117,bond_cumulative_fee_return_usd,166141.70568570212,126889.40006517505,163442.39357022557,207283.52978706275,3
regenbond_lp_injection,0.06,260,117,debt_outstanding_usd,141264.13931551686,123901.45825865833,136502.6876610075,161959.83653053193,3
regenbond_lp_injection,0.06,260,117,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,117,expected_verified_report_exposure,1296.7130936081783,1265.3143090076019,1286.3759280522156,1335.3478940979282,3
regenbond_lp_injection,0.06,260,117,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,117,fee_pool_cumulative_usd,37103.20943645917,32248.20632958101,34800.25860756014,43570.27812356664,3
regenbond_lp_injection,0.06,260,117,household_cash_stress_ratio,0.272,0.25760000000000005,0.272,0.28639999999999993,3
regenbond_lp_injection,0.06,260,117,loan_issuance_volume_usd,234.50973461507377,1.2193832567279232,12.193832567279232,623.4212174068757,3
regenbond_lp_injection,0.06,260,117,potential_avg_degree,46.885333333333335,46.42400000000001,46.784,47.4176,3
regenbond_lp_injection,0.06,260,117,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,117,realized_avg_degree,12.032000000000002,11.8112,11.984,12.2864,3
regenbond_lp_injection,0.06,260,117,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,117,repayment_volume_usd,4928.550192570213,3440.43986462084,4992.9445012872075,6371.58450441769,3
regenbond_lp_injection,0.06,260,117,route_success_rate_tick,0.8931085811468003,0.8793150348948694,0.8803986710963455,0.9157990644340493,3
regenbond_lp_injection,0.06,260,117,swap_volume_usd_tick,58405.04857651743,49052.81941680215,57858.223615807525,68140.05520872964,3
regenbond_lp_injection,0.06,260,117,transactions_per_tick,328.6666666666667,321.2,332.0,333.8,3
regenbond_lp_injection,0.06,260,130,bond_annualized_fee_yield,0.18689014312172916,0.1410741589342818,0.18379029607420985,0.23487602024244003,3
regenbond_lp_injection,0.06,260,130,bond_coupon_coverage_ratio,3.114835718695486,2.35123598223803,3.0631716012368306,3.914600337374001,3
regenbond_lp_injection,0.06,260,130,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
